0,2003,53094,22501,16537,13870,186,0.4237955324518778,0.3114664557200437,0.2612347911251742,0.003503220702904283
0,2004,127764,59357,44559,23733,115,0.46458313766006076,0.34876021414482955,0.18575655114116651,0.0009000970539432077
0,2005,133731,59350,51205,23084,92,0.44380136243653306,0.38289551412910994,0.17261517523984715,0.0006879481945098743
0,2006,121934,55655,37913,28209,157,0.45643544868535435,0.3109305033870783,0.23134646612101628,0.001287581806551085
0,2007,160749,66779,61936,31995,39,0.4154240461838021,0.3852963315479412,0.19903700800627064,0.00024261426198607768
0,2008,137434,54330,54904,28188,12,0.3953170248992244,0.39949357509786515,0.2051020853646114,8.731463829911084e-05
